Appliance_CPU_Utilization,Appliance_Memory_Utilization,Bandwidth (MB/s),Block Size,Host1_CPU_Utilization,Host1_Memory_Utilization,Host2_CPU_Utilization,Host2_Memory_Utilization,IOPS,Queue Depth/Thread,Read Latency (us),Stat_End_Time,Stat_Start_Time,Test_Name,Threads,Time_date,Timestamp,Timestamp_ms,Type,Write %,Write Latency (us)
6,10,265.84000000000003,512,2,2,2.0,2.0,544437,256,940.5108774320001,2018-05-09 21:15:52,2018-05-09 21:14:12,Sustained Multi-Threaded Sequential Read Tests by Block Size,1,Wed May  9 21:16:02 2018,2018-05-09 21:16:02,1525880762337,Seq,0,0.0
6,10,532.4100000000001,1024,2,2,2.0,2.0,545185,256,939.3388955089999,2018-05-09 21:18:03,2018-05-09 21:16:23,Sustained Multi-Threaded Sequential Read Tests by Block Size,1,Wed May  9 21:18:13 2018,2018-05-09 21:18:13,1525880893472,Seq,0,0.0
5,10,1052.5,2048,2,2,2.0,2.0,538878,256,950.3613219050001,2018-05-09 21:20:14,2018-05-09 21:18:34,Sustained Multi-Threaded Sequential Read Tests by Block Size,1,Wed May  9 21:20:24 2018,2018-05-09 21:20:24,1525881024579,Seq,0,0.0
5,10,2141.16,4096,2,2,2.0,2.0,548137,256,933.9138548475,2018-05-09 21:22:25,2018-05-09 21:20:45,Sustained Multi-Threaded Sequential Read Tests by Block Size,1,Wed May  9 21:22:35 2018,2018-05-09 21:22:35,1525881155678,Seq,0,0.0
6,10,3863.42,8192,2,2,2.0,2.0,494518,256,1037.8796403675,2018-05-09 21:24:36,2018-05-09 21:22:56,Sustained Multi-Threaded Sequential Read Tests by Block Size,1,Wed May  9 21:24:46 2018,2018-05-09 21:24:46,1525881286826,Seq,0,0.0
6,10,7219.08,16384,2,2,2.0,2.0,462021,256,1108.036067215,2018-05-09 21:26:47,2018-05-09 21:25:07,Sustained Multi-Threaded Sequential Read Tests by Block Size,1,Wed May  9 21:26:57 2018,2018-05-09 21:26:57,1525881417957,Seq,0,0.0
6,10,10513.869999999999,32768,1,2,1.0,2.0,336444,256,1522.501310245,2018-05-09 21:28:59,2018-05-09 21:27:19,Sustained Multi-Threaded Sequential Read Tests by Block Size,1,Wed May  9 21:29:09 2018,2018-05-09 21:29:09,1525881549068,Seq,0,0.0
4,10,10835.06,65536,0,2,0.0,2.0,173361,256,2952.97043007,2018-05-09 21:31:10,2018-05-09 21:29:30,Sustained Multi-Threaded Sequential Read Tests by Block Size,1,Wed May  9 21:31:20 2018,2018-05-09 21:31:20,1525881680191,Seq,0,0.0
3,10,9999.7,131072,0,2,0.0,2.0,79997,256,6401.860946965,2018-05-09 21:33:21,2018-05-09 21:31:41,Sustained Multi-Threaded Sequential Read Tests by Block Size,1,Wed May  9 21:33:31 2018,2018-05-09 21:33:31,1525881811298,Seq,0,0.0
42,10,1623.58,512,21,2,20.0,2.0,3325103,16,153.40810266699998,2018-05-09 21:35:32,2018-05-09 21:33:52,Sustained Multi-Threaded Random Read Tests by Block Size,16,Wed May  9 21:35:42 2018,2018-05-09 21:35:42,1525881942436,Rand,0,0.0
43,10,3314.7200000000003,1024,22,2,21.0,2.0,3394276,16,150.25928129,2018-05-09 21:37:43,2018-05-09 21:36:03,Sustained Multi-Threaded Random Read Tests by Block Size,16,Wed May  9 21:37:53 2018,2018-05-09 21:37:53,1525882073576,Rand,0,0.0
40,10,5280.12,2048,18,2,16.0,2.0,2703421,16,188.78039162349998,2018-05-09 21:39:54,2018-05-09 21:38:14,Sustained Multi-Threaded Random Read Tests by Block Size,16,Wed May  9 21:40:04 2018,2018-05-09 21:40:04,1525882204710,Rand,0,0.0
16,10,4207.89,4096,6,2,5.0,2.0,1077219,16,474.99680299349995,2018-05-09 21:42:05,2018-05-09 21:40:25,Sustained Multi-Threaded Random Read Tests by Block Size,16,Wed May  9 21:42:15 2018,2018-05-09 21:42:15,1525882335826,Rand,0,0.0
13,10,4604.110000000001,8192,3,2,3.0,2.0,589326,16,869.108001154,2018-05-09 21:44:16,2018-05-09 21:42:36,Sustained Multi-Threaded Random Read Tests by Block Size,16,Wed May  9 21:44:26 2018,2018-05-09 21:44:26,1525882466941,Rand,0,0.0
8,10,4829.35,16384,2,2,2.0,2.0,309078,16,1655.77701521,2018-05-09 21:46:28,2018-05-09 21:44:48,Sustained Multi-Threaded Random Read Tests by Block Size,16,Wed May  9 21:46:38 2018,2018-05-09 21:46:38,1525882598063,Rand,0,0.0
5,10,5365.6900000000005,32768,1,2,1.0,2.0,171702,16,2982.509477955,2018-05-09 21:48:39,2018-05-09 21:46:59,Sustained Multi-Threaded Random Read Tests by Block Size,16,Wed May  9 21:48:49 2018,2018-05-09 21:48:49,1525882729157,Rand,0,0.0
3,10,5386.9,65536,0,2,1.0,2.0,86191,16,5941.0729688,2018-05-09 21:50:50,2018-05-09 21:49:10,Sustained Multi-Threaded Random Read Tests by Block Size,16,Wed May  9 21:51:00 2018,2018-05-09 21:51:00,1525882860286,Rand,0,0.0
2,10,5459.8099999999995,131072,0,2,1.0,2.0,43679,16,11721.131157650001,2018-05-09 21:53:01,2018-05-09 21:51:21,Sustained Multi-Threaded Random Read Tests by Block Size,16,Wed May  9 21:53:11 2018,2018-05-09 21:53:11,1525882991407,Rand,0,0.0
1,10,33.09,512,0,2,0.0,2.0,67769,1,0.0,2018-05-09 21:55:12,2018-05-09 21:53:32,Sequential Write Tests with Queue Depth=1 by Block Size,1,Wed May  9 21:55:22 2018,2018-05-09 21:55:22,1525883122506,Seq,100,29.109048524499997
1,10,64.82,1024,0,2,0.0,2.0,66374,1,0.0,2018-05-09 21:57:23,2018-05-09 21:55:43,Sequential Write Tests with Queue Depth=1 by Block Size,1,Wed May  9 21:57:33 2018,2018-05-09 21:57:33,1525883253598,Seq,100,29.711348107
1,10,125.23,2048,0,2,0.0,2.0,64120,1,0.0,2018-05-09 21:59:34,2018-05-09 21:57:54,Sequential Write Tests with Queue Depth=1 by Block Size,1,Wed May  9 21:59:44 2018,2018-05-09 21:59:44,1525883384731,Seq,100,30.779013913500002
1,10,232.78,4096,0,2,0.0,2.0,59593,1,0.0,2018-05-09 22:01:45,2018-05-09 22:00:05,Sequential Write Tests with Queue Depth=1 by Block Size,1,Wed May  9 22:01:55 2018,2018-05-09 22:01:55,1525883515837,Seq,100,33.098579802
1,10,300.89,8192,0,2,0.0,2.0,38514,1,0.0,2018-05-09 22:03:56,2018-05-09 22:02:16,Sequential Write Tests with Queue Depth=1 by Block Size,1,Wed May  9 22:04:06 2018,2018-05-09 22:04:06,1525883646963,Seq,100,51.0178779
1,10,511.22,16384,0,2,0.0,2.0,32718,1,0.0,2018-05-09 22:06:08,2018-05-09 22:04:28,Sequential Write Tests with Queue Depth=1 by Block Size,1,Wed May  9 22:06:18 2018,2018-05-09 22:06:18,1525883778096,Seq,100,60.447889984
1,10,771.15,32768,0,2,0.0,2.0,24677,1,0.0,2018-05-09 22:08:19,2018-05-09 22:06:39,Sequential Write Tests with Queue Depth=1 by Block Size,1,Wed May  9 22:08:29 2018,2018-05-09 22:08:29,1525883909209,Seq,100,80.13198394349999
1,10,1112.89,65536,0,2,0.0,2.0,17806,1,0.0,2018-05-09 22:10:30,2018-05-09 22:08:50,Sequential Write Tests with Queue Depth=1 by Block Size,1,Wed May  9 22:10:40 2018,2018-05-09 22:10:40,1525884040359,Seq,100,111.1956725965
1,10,1268.18,131072,0,2,0.0,2.0,10146,1,0.0,2018-05-09 22:12:41,2018-05-09 22:11:01,Sequential Write Tests with Queue Depth=1 by Block Size,1,Wed May  9 22:12:51 2018,2018-05-09 22:12:51,1525884171447,Seq,100,195.702788421
1,10,190.2,4096,0,2,0.0,2.0,48693,1,49.4154387545,2018-05-09 22:14:52,2018-05-09 22:13:12,Sustained 4KB Random mixed 50% Write Tests by Threads,1,Wed May  9 22:15:02 2018,2018-05-09 22:15:02,1525884302571,Rand,50,31.8187214935
2,10,346.5,4096,0,2,0.0,2.0,88704,1,53.828501914,2018-05-09 22:17:03,2018-05-09 22:15:23,Sustained 4KB Random mixed 50% Write Tests by Threads,2,Wed May  9 22:17:13 2018,2018-05-09 22:17:13,1525884433694,Rand,50,35.3167957625
4,10,646.24,4096,1,2,0.0,2.0,165437,1,59.0188538935,2018-05-09 22:19:14,2018-05-09 22:17:34,Sustained 4KB Random mixed 50% Write Tests by Threads,4,Wed May  9 22:19:24 2018,2018-05-09 22:19:24,1525884564809,Rand,50,36.528064819
7,10,1198.8600000000001,4096,1,2,1.0,2.0,306909,1,66.934422621,2018-05-09 22:21:25,2018-05-09 22:19:45,Sustained 4KB Random mixed 50% Write Tests by Threads,8,Wed May  9 22:21:35 2018,2018-05-09 22:21:35,1525884695910,Rand,50,36.1787633645
10,10,2097.3199999999997,4096,3,2,3.0,2.0,536914,1,81.7197947715,2018-05-09 22:23:37,2018-05-09 22:21:57,Sustained 4KB Random mixed 50% Write Tests by Threads,16,Wed May  9 22:23:47 2018,2018-05-09 22:23:47,1525884827069,Rand,50,36.180011747500004
13,10,3541.42,4096,6,2,5.0,2.0,906605,1,103.59006938499999,2018-05-09 22:25:48,2018-05-09 22:24:08,Sustained 4KB Random mixed 50% Write Tests by Threads,32,Wed May  9 22:25:58 2018,2018-05-09 22:25:58,1525884958210,Rand,50,36.281624543999996
22,10,5500.620000000001,4096,11,2,11.0,2.0,1408159,1,138.92495729,2018-05-09 22:27:59,2018-05-09 22:26:19,Sustained 4KB Random mixed 50% Write Tests by Threads,64,Wed May  9 22:28:09 2018,2018-05-09 22:28:09,1525885089354,Rand,50,41.247271104999996
1,10,141.14,4096,0,2,0.0,2.0,36132,1,54.791517541999994,2018-05-09 22:30:10,2018-05-09 22:28:30,Sustained 4KB Random Read Tests by Number of Threads,1,Wed May  9 22:30:20 2018,2018-05-09 22:30:20,1525885220428,Rand,0,0.0
1,10,280.11,4096,0,2,0.0,2.0,71707,1,55.2731403315,2018-05-09 22:32:21,2018-05-09 22:30:41,Sustained 4KB Random Read Tests by Number of Threads,2,Wed May  9 22:32:31 2018,2018-05-09 22:32:31,1525885351557,Rand,0,0.0
3,10,552.26,4096,0,2,0.0,2.0,141379,1,56.069222064499996,2018-05-09 22:34:32,2018-05-09 22:32:52,Sustained 4KB Random Read Tests by Number of Threads,4,Wed May  9 22:34:42 2018,2018-05-09 22:34:42,1525885482654,Rand,0,0.0
6,10,1098.44,4096,1,2,1.0,2.0,281200,1,56.3574788165,2018-05-09 22:36:43,2018-05-09 22:35:03,Sustained 4KB Random Read Tests by Number of Threads,8,Wed May  9 22:36:53 2018,2018-05-09 22:36:53,1525885613781,Rand,0,0.0
10,10,2237.16,4096,3,2,2.0,2.0,572713,1,55.3373240675,2018-05-09 22:38:54,2018-05-09 22:37:14,Sustained 4KB Random Read Tests by Number of Threads,16,Wed May  9 22:39:04 2018,2018-05-09 22:39:04,1525885744887,Rand,0,0.0
17,10,4327.98,4096,6,2,6.0,2.0,1107963,1,57.1557400655,2018-05-09 22:41:06,2018-05-09 22:39:26,Sustained 4KB Random Read Tests by Number of Threads,32,Wed May  9 22:41:16 2018,2018-05-09 22:41:16,1525885876042,Rand,0,0.0
32,10,7359.1,4096,15,2,14.0,2.0,1883931,1,67.1657960415,2018-05-09 22:43:17,2018-05-09 22:41:37,Sustained 4KB Random Read Tests by Number of Threads,64,Wed May  9 22:43:27 2018,2018-05-09 22:43:27,1525886007193,Rand,0,0.0
1,10,232.94,4096,0,2,0.0,2.0,59633,1,0.0,2018-05-09 22:45:28,2018-05-09 22:43:48,Sustained 4KB Random Write Tests by Number of Threads,1,Wed May  9 22:45:38 2018,2018-05-09 22:45:38,1525886138227,Rand,100,33.0548196505
2,10,448.57,4096,0,2,0.0,2.0,114833,1,0.0,2018-05-09 22:47:39,2018-05-09 22:45:59,Sustained 4KB Random Write Tests by Number of Threads,2,Wed May  9 22:47:49 2018,2018-05-09 22:47:49,1525886269338,Rand,100,34.3191947275
4,10,889.81,4096,1,2,1.0,2.0,227791,1,0.0,2018-05-09 22:49:50,2018-05-09 22:48:10,Sustained 4KB Random Write Tests by Number of Threads,4,Wed May  9 22:50:00 2018,2018-05-09 22:50:00,1525886400490,Rand,100,34.5903180935
8,10,1755.48,4096,2,2,2.0,2.0,449402,1,0.0,2018-05-09 22:52:01,2018-05-09 22:50:21,Sustained 4KB Random Write Tests by Number of Threads,8,Wed May  9 22:52:11 2018,2018-05-09 22:52:11,1525886531627,Rand,100,35.033205168500004
12,10,3511.04,4096,6,2,6.0,2.0,898825,1,0.0,2018-05-09 22:54:12,2018-05-09 22:52:32,Sustained 4KB Random Write Tests by Number of Threads,16,Wed May  9 22:54:22 2018,2018-05-09 22:54:22,1525886662762,Rand,100,34.959607065
22,10,6109.15,4096,12,2,13.0,2.0,1563942,1,0.0,2018-05-09 22:56:23,2018-05-09 22:54:43,Sustained 4KB Random Write Tests by Number of Threads,32,Wed May  9 22:56:33 2018,2018-05-09 22:56:33,1525886793906,Rand,100,40.2056804495
32,10,8490.439999999999,4096,23,2,22.0,2.0,2173553,1,0.0,2018-05-09 22:58:35,2018-05-09 22:56:55,Sustained 4KB Random Write Tests by Number of Threads,64,Wed May  9 22:58:45 2018,2018-05-09 22:58:45,1525886925066,Rand,100,58.000493132
0,10,38.2,4096,0,2,,,9778,1,101.481826078,2018-05-09 23:45:31,2018-05-09 23:43:51,Latency Test Sustained 4KB Random Read Tests by Number of Threads,1,Wed May  9 23:45:41 2018,2018-05-09 23:45:41,1525889741073,Rand,0,0.0
0,10,74.74,4096,0,2,,,19134,1,103.840070224,2018-05-09 23:47:42,2018-05-09 23:46:02,Latency Test Sustained 4KB Random Read Tests by Number of Threads,2,Wed May  9 23:47:52 2018,2018-05-09 23:47:52,1525889872180,Rand,0,0.0
1,10,149.7,4096,0,2,,,38322,1,103.698276739,2018-05-09 23:49:53,2018-05-09 23:48:13,Latency Test Sustained 4KB Random Read Tests by Number of Threads,4,Wed May  9 23:50:03 2018,2018-05-09 23:50:03,1525890003276,Rand,0,0.0
1,10,296.19,4096,0,2,,,75824,1,104.882725722,2018-05-09 23:52:04,2018-05-09 23:50:24,Latency Test Sustained 4KB Random Read Tests by Number of Threads,8,Wed May  9 23:52:14 2018,2018-05-09 23:52:14,1525890134436,Rand,0,0.0
3,10,573.18,4096,1,2,,,146734,1,108.461720021,2018-05-09 23:54:15,2018-05-09 23:52:35,Latency Test Sustained 4KB Random Read Tests by Number of Threads,16,Wed May  9 23:54:25 2018,2018-05-09 23:54:25,1525890265543,Rand,0,0.0
5,10,1063.56,4096,2,2,,,272272,1,116.933282566,2018-05-09 23:56:26,2018-05-09 23:54:46,Latency Test Sustained 4KB Random Read Tests by Number of Threads,32,Wed May  9 23:56:36 2018,2018-05-09 23:56:36,1525890396662,Rand,0,0.0
8,10,1781.07,4096,5,2,,,455954,1,139.64115376799998,2018-05-09 23:58:37,2018-05-09 23:56:57,Latency Test Sustained 4KB Random Read Tests by Number of Threads,64,Wed May  9 23:58:47 2018,2018-05-09 23:58:47,1525890527814,Rand,0,0.0
0,10,137.94,4096,0,2,,,35313,1,0.0,2018-05-10 00:00:48,2018-05-09 23:59:08,Latency Test Sustained 4KB Random Write Tests by Number of Threads,1,Thu May 10 00:00:58 2018,2018-05-10 00:00:58,1525890658890,Rand,100,27.849749162
0,10,256.83,4096,0,2,,,65750,1,0.0,2018-05-10 00:03:00,2018-05-10 00:01:20,Latency Test Sustained 4KB Random Write Tests by Number of Threads,2,Thu May 10 00:03:10 2018,2018-05-10 00:03:10,1525890790026,Rand,100,29.910744716999996
1,10,490.79,4096,1,2,,,125641,1,0.0,2018-05-10 00:05:11,2018-05-10 00:03:31,Latency Test Sustained 4KB Random Write Tests by Number of Threads,4,Thu May 10 00:05:21 2018,2018-05-10 00:05:21,1525890921166,Rand,100,31.340488983
2,10,670.62,4096,1,2,,,171678,1,0.0,2018-05-10 00:07:22,2018-05-10 00:05:42,Latency Test Sustained 4KB Random Write Tests by Number of Threads,8,Thu May 10 00:07:32 2018,2018-05-10 00:07:32,1525891052293,Rand,100,46.034447398000005
4,10,821.55,4096,2,2,,,210318,1,0.0,2018-05-10 00:09:33,2018-05-10 00:07:53,Latency Test Sustained 4KB Random Write Tests by Number of Threads,16,Thu May 10 00:09:43 2018,2018-05-10 00:09:43,1525891183406,Rand,100,75.462748515
5,10,859.13,4096,2,2,,,219938,1,0.0,2018-05-10 00:11:44,2018-05-10 00:10:04,Latency Test Sustained 4KB Random Write Tests by Number of Threads,32,Thu May 10 00:11:54 2018,2018-05-10 00:11:54,1525891314553,Rand,100,144.809530976
5,10,854.27,4096,2,2,,,218694,1,0.0,2018-05-10 00:13:55,2018-05-10 00:12:15,Latency Test Sustained 4KB Random Write Tests by Number of Threads,64,Thu May 10 00:14:05 2018,2018-05-10 00:14:05,1525891445673,Rand,100,291.94217759400004
